SMILES,active_label
CCO[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)C1=CC=CC(=C1)C(F)(F)F)[C@H]1CC[C@](O)(CC1)C1=CC=C2OCOC2=C1,1
NC(=O)C1=C2SC(=CC2=C(N[C@H]2CCCNC2)N=C1)C1=CC=C(F)C(F)=C1,0
NC(=O)C1=C2SC(=CC2=C(N[C@H]2CCCNC2)N=C1)C1=CC=C(F)C(Cl)=C1,0
CC1=CNC2=NC=NC(N3CCN(CC3)C(=O)[C@H](N)CC3=CC=C(F)C=C3)=C12,1
CCO[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)C1=CC=CC(=C1)C(F)(F)F)[C@H]1CC[C@](O)(CC1)C1=CC=CC=C1,1
CCO[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)C1=CC=CC(=C1)C(F)(F)F)[C@H]1CC[C@H](CC1)C1=CC=CC=C1,1
O[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)C1=CC=CC(=C1)C(F)(F)F)[C@H]1CC[C@H](CC1)C1=CC=CC=C1,1
CCO[C@H]1CN(C[C@@H]1NC(=O)CNC(=O)C1=CC=CC(=C1)C(F)(F)F)[C@H]1CC[C@](O)(CC1)C1=CC=C(C)C=C1,1
NC(=O)C1=C2SC(=CC2=C(N[C@H]2CCCNC2)N=C1)C1=CC=C(F)C=C1F,0
NC(=O)C1=C2SC(=CC2=C(N[C@H]2CCCNC2)N=C1)C1=CC=C(F)C=C1,0
CC(C)(C)CC(=O)NC1=C(F)C=C(C=C1F)C(=O)NC1=NC=CS1,0
CCOC(=O)C1=CC(C#N)=C(N=C1C(F)(F)F)N1CCN(C(CCC(O)=O)C1)C(O)=NS(=O)(=O)C1=CC=C(Cl)S1,0
CCOC1=CC=C(C=C1F)[C@@H](C)NC1=NC(=NC2=C1CN(C(C)C)C2=O)N1CCN(CC1)C(C)=O,1
CC(C)N1CC2=C(NCC3=CC=C(OC(F)(F)F)C=C3)N=C(N=C2C1=O)N1CCN(CC1)C(C)=O,0
CC(C)N1CC2=C(N[C@H](C)C3=CC=C(OC(F)(F)F)C=C3)N=C(N=C2C1=O)N1CCN(CC1)C(C)=O,0
NC(=O)C1=C(NC(=C1)C1=NC(N)=NC=C1F)C1=CC=CC=C1,1
C[C@@H]1CN(CCN1C1=NC=C(OCC2=CC=NC=C2C#N)C=N1)C1=NC(=NO1)C(F)(F)F,0
C[C@@H]1CN(CCN1C1=NC=C(OCC2=CC=NC=C2C#N)C=N1)C1=NOC(=N1)C(F)(F)F,0
CC1=C(CC2=NN(CC3=CC=C(F)C=C3F)C(=O)C=C2)C2=CC(F)=CC=C2N1CC(O)=O,0
COCCC#CC1=CC=CC(=C1)C1(N=C(N)N2CC(F)(F)CN=C12)C1=CC=C(OC(F)F)C=C1,0
CCCS(=O)(=O)C1=CC=C(F)C(=C1)C#CC1=CC(Cl)=CC=C1OCC(O)=O,0
C[C@@H]1CN(CCN1C1=NC=C(OCC2=CC=NC=C2C#N)C=N1)C1=NN=C(O1)C(F)(F)F,0
O[Si]1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,0
CN1N=NC(=N1)C1=C(F)C=C(Cl)C=C1C1=CN=C(CNC(=O)N(O)C2CCC(F)(F)CC2)C(F)=C1,0
OC(=O)[C@H]1CC[C@@H](CC1)C(=O)N1CCC(CC1)C1=CC=C(NC(=O)C2=C(OC(=N2)C2=CC=CC=C2)C(F)(F)F)C=C1,1
CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1,0
CCN(C)C(=O)[C@H]1C[C@H](C1)C1=CC=C(CN2CCCC2)C(F)=C1,1
CCNC(=O)[C@H]1C[C@](F)(C1)C1=CC=C(CN2CCCC2)C(F)=C1,1
OC(=O)CCC1=CC=C(C=C1F)C#CC1=CC=CC=C1CC#N,0
COC1=CC=NC(OC2=CC=C3N(CC4=C(F)C=C(F)C=C4F)C=NC(=O)C3=C2)=C1C(F)(F)F,0
CC(C)(C)C1=CC=CC=C1OC1=NC=CC=C1NC(=O)NC1=CC=C(OC(F)(F)F)C=C1,0
COC[C@H](C)OC1=CC(OC2=CC(F)=CC(F)=C2)=CC(=C1)C(O)=NC1=CC=C(C=N1)C(O)=O,0
CNC(=O)C1=C2NC=C(C(=O)C(=O)N3CCN(CC3)C(=O)C3=CC=CC=C3)C2=C(F)C=C1,0
FC1=C2C(NC=C2C(=O)C(=O)N2CCN(CC2)C(=O)C2=CC=CC=C2)=C(N=C1)C1=CN=CO1,0
CC1=NN(C=N1)C1=C2NC=C(C(=O)C(=O)N3CCN(CC3)C(=O)C3=CC=CC=C3)C2=C(F)C=N1,0
FC1=C2C(NC=C2C(=O)C(=O)N2CCN(CC2)C(=O)C2=CC=CC=C2)=C(N=C1)N1C=NC=N1,0
FC1=C2OC[C@H]3[C@H](CNS(=O)(=O)C(F)(F)F)CCC[C@]3(C2=C(F)C=C1)S(=O)(=O)C1=CC=C(C=C1)C(F)(F)F,0
CS(=O)(=O)NC[C@@H]1CCC[C@@]2([C@H]1COC1=C(F)C=CC(F)=C21)S(=O)(=O)C1=CC=C(C=C1)C(F)(F)F,0
COC1=CC(=CC=C1N1C=NC(C)=C1)C1=NN2CCC[C@H](C2=N1)C1=CC=C(F)C=C1C,0
CC(C)OC1=CC(=NN1)N1C=NC2=CC=C(N[C@@H](CO)C3=CC=C(F)C=N3)N=C12,0
CC(C)OC1=CC(=NN1)N1C=NC2=CC=C(N[C@@H](C)C3=CC=C(F)C=N3)N=C12,0
NC1=NC(C2=CC=CC(F)=C12)(C1=CC=CC(=C1)C1=CN=CN=C1)C1=CC=NC(=C1)C(F)(F)F,0
COC1=CC=C2N=CC(F)=C([C@@H](O)CN3CCC(CC3)NCC3=CC4=C(OCCO4)C=N3)C2=N1,1
CCCS(=O)(=O)N1CCN(CC1)C1(CNC(=O)C2=C(F)C=CC=C2F)CCC(F)(F)CC1,0
CN1CCC(COCC2=NC(=CC(=C2)C(F)(F)F)C2CC2)(CC1)C1=CC=C(F)C=C1,0
C[C@@H](O)C1=NC2=CN=C3NC=CC3=C2N1[C@H]1CC[C@@H](CC1)NCC(F)(F)F,1
FC(F)(F)OC1=CC=C(CNC(=O)C2N(C[C@@H]3CCCO3)C(=O)C3=CC=CC=C23)C=C1,0
CC(CC1=CC=CC=N1)N1C(C(=O)NCC2=CC=C(OC(F)(F)F)C=C2)C2=CC=CC=C2C1=O,0
FC(F)(F)OC1=CC=C(CNC(=O)C2N(C3CCC(F)(F)CC3)C(=O)C3=CC=CC=C23)C=C1,0
NC1=NC(C2=CC=CC(F)=C12)(C1=CC=NC(=C1)C1CC1)C1=CC=CC(=C1)C1=CN=CN=C1,0
FC(F)(F)OC1=CC=C(CNC(=O)C2N(C3CCOCC3)C(=O)C3=CC=CC=C23)C=C1,0
COC1=CC=C2N=CC(F)=C(CCN3CCC(CC3)NCC3=CC=C4OCC(=O)NC4=N3)C2=N1,0
CC(C)(C)N=C(O)C1=CNC2=NC=C(N=C12)C1=NN(C2CCNCC2)C2=CC(F)=CC=C12,0
C[C@]12CC3=C(C=C1CC[C@@]2(O)CCC1=CC=C(F)C=C1C(N)=O)N(N=C3)C1=CC=C(F)C=C1,0
FC(F)(F)C1=CC(CC2=C(NC(=O)NC2=O)[C@@H]2CC[C@@H](CC2)C2=CC=CC=C2)=CC=C1,0
CN(CCCCCCOC1=CC=C(C(=O)C2=CC=C(Br)C=C2)C(F)=C1)CC=C,0
FC1=CC=CC=C1C1=CC(=CC=N1)C1=CC2=C(CCNC2=O)N1,1
CC(=O)NC1=NC2=C(OC3=CC(=NC=N3)C3=CC=C(C=C3)C(F)(F)F)C=CC=C2S1,0
CC(C)S(=O)(=O)N(C)C1=CC(=CC(NC[C@H]2C[C@@H]2C)=N1)C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](N)CF,0
FC1=CC=C(C=C1)[C@@H](CC(=O)N[C@@H]1CCOC2=CC(CN3CCCCC3)=CC=C12)NS(=O)(=O)C1=CC=CC(=C1)C(F)(F)F,0
CC(C)CCNC(=O)C1=CC=C(N=N1)N1CCN(CC1)C(=O)C1=CC=CC=C1C(F)(F)F,1
OCC(O)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](CN2C=CN=N2)OC1=O,1
C[C@@H]1CN(CC2=CC=C(F)C=C2)CCN1C(=O)COC1=CC=C(Cl)C=C1NC(N)=O,0
FC1=CC(=CC=C1C1=CC=C(N=C1)C(=O)CCCN1CCOCC1)N1C[C@H](CN2C=CN=N2)OC1=O,1
OC1=NC2=CC=CC=C2N1CCN1CCN(CC1)C1=CC=CC(=C1)C(F)(F)F,0
FC(F)(F)C1=CC(CNC(=O)NC2=C3C=NNC3=CC=C2)=CC=C1N1[C@H]2CC[C@@H]1CCC2,0
CC1=CN=C(C)N1CC(=O)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](CN2C=CN=N2)OC1=O,0
CN1CCN(CCCC(=O)C2=CC=C(C=N2)C2=CC=C(C=C2F)N2C[C@H](CN3C=CN=N3)OC2=O)CC1,1
CC1=CN(CC(=O)C2=CC=C(C=N2)C2=CC=C(C=C2F)N2C[C@H](CN3C=CN=N3)OC2=O)C(C)=N1,0
FC1=C2C(NC=C2C(=O)C(=O)N2CCN(CC2)C(=O)C2=CC=CC=C2)=C(N=C1)N1C=CN=N1,0
OC(=N[C@@H]1CC[C@H](CN(CC(F)(F)F)C1=O)C1=CC=CC(F)=C1F)N1CCC(CC1)N1C(O)=NC2=NC=CC=C12,0
COC1=CC=C(C=N1)C1=NC=NC(=C1)N1C[C@H](N)[C@H](C1)C1=CC(F)=C(F)C=C1F,0
CC(=O)N1N=C(C[C@@]1(CCCN1CCN(CC1)C(C)=O)C1=CC=CC=C1)C1=CC(F)=CC=C1F,0
CN1CCN(CC1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C)S(C)(=O)=O,1
FC1=CC=C(C=C1)C([NH+]1CCN(CC=CC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,0
CN(C)S(=O)(=O)C1=CC(F)=CC=C1CNC(=O)C1=NC(N2CCCCS2(=O)=O)=C2C=CC=NC2=C1O,0
CN(C)CCC[C@]1(CN(N=C1C(C)=O)C1=CC(C)=CC=C1F)C1=CC=CC=C1,0
C[C@@H](N(C1=CC(F)=CC=C1F)S(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=C(F)C=C1CCCC(O)=O,0
CN1CCSCC1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C,0
CN1CCCC1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C,1
CN1CCN(C)C(C1)C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C,1
CN(C)C(=O)C1=CC(F)=CC=C1CNC(=O)C1=NC(N2CCCCS2(=O)=O)=C2C=CC=NC2=C1O,0
CNC(=O)C1=CC(F)=CC=C1CNC(=O)C1=NC(N2CCCCS2(=O)=O)=C2C=CC=NC2=C1O,0
CNC(=O)C1=CC(F)=CC=C1CNC(=O)C1=NC=C2C=CC=NC2=C1O,0
NS(=O)(=O)C1=CC(F)=CC=C1CNC(=O)C1=NC(N2CCCCS2(=O)=O)=C2C=CC=NC2=C1O,0
CC(C)N1C2=CC=CC=C2CC[C@@H](NC(=O)[C@@H](CC2=CC=CC=C2OC(F)(F)F)NC(=O)OC(C)(C)C)C1=O,0
OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)N1N=NC2=C(N[C@@H]3C[C@H]3C3=CC=C(F)C(F)=C3)N=C(SCCC(F)(F)F)N=C12,0
OCCO[C@H]1C[C@H]([C@H](O)[C@@H]1O)N1N=NC2=C(N[C@@H]3C[C@H]3C3=CC=C(F)C(F)=C3)N=C(SCCC(F)(F)F)N=C12,0
CC(=O)C1=CC=CC(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](CC3=CC=C(F)C=C3)C2)=C1,0
CC(=O)N1CC[C@@H](CN2CCC[C@@H](CC3=CC=C(F)C=C3)C2)[C@@H](C1)NC(=O)NC1=NC(C)=C(S1)C(C)=O,0
CS(=O)(=O)C1=CC=C(C=C1)C1=CC=C2C(=C1)N=CC(C(N)=O)=C2NC1=CC=C(F)C=C1,0
CC(=O)N1C2CCCC1C=C(CN1C3CCC1CC(C3)NC(=O)NC1=CC(F)=CC(=C1)C(F)(F)F)C2,0
CC(=O)N1CCC(CN2CCC(CC2)NC(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)CC1,0
CC(C)(C)C(=O)N1CCC(CN2CCC(CC2)NC(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)CC1,0
CC(C)C1=C(CC[C@@H](O)C[C@@H](O)CC(O)=O)N(N=C1C(=O)NCC1=CC=C(C)C=C1)C1=CC=C(F)C=C1,0
NC(=N)NOCCNC(=O)CC1=C(F)C(NCC2=C3N=CC=CC3=CC=C2)=CC=C1C#N,0
FC(F)(F)C1=CC(=CC(NC(=O)NC2CCN(CCC3CCS(=O)(=O)C3)CC2)=C1)C(F)(F)F,0
CCNC1=CC(C(=O)N[C@@H](CC2=CC=CC=C2)[C@H](O)CNCC2=CC=CC(=C2)C(F)(F)F)=C(F)C(=C1)N1CCCCS1(=O)=O,0
CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,0
OC[C@H]1CCCN1CCCOC1=CC2=CN=NC(NC3=CN(CC(=O)NC4=CC=CC(F)=C4F)N=C3)=C2C=C1,0
OC(=O)C1=CC(=CC=C1O)C1=CC=C(F)C=C1F,0
COC1=C(OC)C(C2=CC=C(F)C=C2)=C2C(N)=CC(=NC2=C1)N1CCCN(CC1)C(=O)N1CCOCC1,0
CC(C)(C)OC(=O)N[C@H](CC1=CC=CC=C1C(F)(F)F)C(=O)NCC1=NC2=CC=CN=C2N1CC1=CC=CC=C1,0
FC1=CC=C(C=C1)C1=C(CCCC(=O)NS(=O)(=O)C(F)(F)F)C2=CC(=CC=C2N1)C#N,0
C[C@H](CO)NC1=C2C=NNC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
CC1=CC=C(OC2=CC=C(C=C2)N(C[C@H](NC2=CC=CC(F)=C2)C(=O)NO)S(C)(=O)=O)C=C1,0
NS(=O)(=O)NC(=O)CCCC1=C(NC2=CC=C(C=C12)C#N)C1=CC=C(F)C=C1,0
CC1=CC=C(N=C1)C(F)(F)CNC1=CC=C(C#N)C(CC(=O)NCCONC(N)=N)=C1F,0
C[C@@H](OC1=C2C(NC3=CC=C4N(CC5=CC=CC(F)=C5)N=CC4=C3)=NC=NC2=CC=C1)C(=O)N(C)C,1
NC(=N)NOCCNC(=O)CC1=C(F)C(NCC(F)(F)C2=CC=CC=N2)=CC=C1C#N,1
CC(=O)N1C2CCCC1C=C(CN1CCC(CC1)NC1=CC=C3C=C(C=CC3=N1)C(F)(F)F)C2,0
CNC(=O)C1=CC(F)=CC=C1CNC(=O)C1=NN2[C@H](CN(C)C(=O)C2=C1O)C1=CC=CC=C1,1
C[C@H](CO)NC1=C2N=C(N)NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
NC1=CC=C(CNC(=O)CC2=C(F)C(NCC(F)(F)C3=CC=CC=N3)=CC=C2C#N)C=N1,0
CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CC=CN=C3)=C2)=CC(=C1)C(F)(F)F,0
FC1=CC(=CC=C1N1CCC(NS(=O)(=O)\C=C\C2=CC=C(Cl)S2)C1=O)N1C=CN=C1CN1CCOCC1,0
FC1=CC(=CC=C1N1CCC(NS(=O)(=O)\C=C\C2=CC=C(Cl)S2)C1=O)N1C=CN=C1CN1CCCC1,0
NC1=NOC2=CC(CNC(=O)CC3=C(F)C(NCC(F)(F)C4=CC=CC=N4)=CC=C3C#N)=CC=C12,0
CN1C(=O)C(O)=C(N=C1C(C)(C)C)C(O)=NCC1=CC=C(F)C=C1C(O)=N,0
NC(=N)NOCCNC(=O)CC1=C(F)C(NCC(F)(F)C2=CC=CC(F)=C2)=CC=C1C#N,0
CN1C(=O)C(O)=C(N=C1C(C)(C)C)C(O)=NCC1=CC=C(F)C=C1C(O)=NCC(F)(F)F,0
OC(=O)C1=CC=C(NC2=NC=C3CN=C(C4=CC(Cl)=CC=C4C3=N2)C2=C(F)C=CC=C2F)C=C1,0
CCCN1C(=O)N(CC)C2=C(NC(=N2)C2=CN(CC3=CC=CC(=C3)C(F)(F)F)N=C2)C1=O,0
CC1=NC(N)=CC=C1CNC(=O)CC1=C(C=CC(NCC(F)(F)C2=CC=CC=N2)=C1F)C#N,0
OC(=O)CN1C(=O)[C@]2(CN(CC3=CC(Cl)=CC=C3F)C(=O)C2)C2=CC(Cl)=CC=C12,0
CC(O)(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCCC1)C(F)(F)F,0
NC1=NOC2=CC=C(C=C12)N1N=C(C2=C1C(=O)N(CC2)C1=CC=C(C=C1F)C1=CC=CC=C1CN1CC[C@@H](O)C1)C(F)(F)F,0
CN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)\C=C\C3=CC=C(Cl)S3)C2=O)C(F)=C1,0
CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C1=CC=C(F)C=C1,0
FC1CCN(CC2=NC=CN2C2=CC=C(N3CCC(NS(=O)(=O)\C=C\C4=CC=C(Cl)S4)C3=O)C(F)=C2)C1,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C(NC(=O)C3=CC(NC(=O)C4=CC=C5OC(F)(F)OC5=C4)=CC=C3C)C=N2)C=C1,0
CNCC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)\C=C\C3=CC=C(Cl)S3)C2=O)C(F)=C1,0
CN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)C3=CC=C4NC=C(Cl)C4=C3)C2=O)C(F)=C1,0
CC(=O)N1C2CCCC1C=C(CN1CCC(CC1)NC1=CC=C3C=CC(=CC3=N1)C(F)(F)F)C2,0
CN1CCN(CC1)C1=CC=C(NC2=NC=C(NC(=O)C3=CC(NC(=O)C4=CC=CC(=C4)C(F)(F)F)=CC=C3C)C=N2)C=C1,0
CCN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)\C=C\C3=CC=C(Cl)S3)C2=O)C(F)=C1,0
COC1=CC(F)=C2C=CC(NC3CCN(CC4=CC5CCCC(C4)N5C(C)=O)CC3)=NC2=C1,0
CN(C)S(=O)(=O)CC(=O)N(C)[C@H]1CCCN2C(=O)C(O)=C(N=C12)C(=O)NCC1=CC=C(F)C=C1,1
CN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)C3=NC=C(S3)C3=CC=C(Cl)S3)C2=O)C(F)=C1,0
C[C@H](CO)NC1=C2N=CC(N)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
CN([C@H]1CCCN2C(=O)C(O)=C(N=C12)C(=O)NCC1=CC=C(F)C=C1)S(=O)(=O)N1CCN(C)CC1,1
CN1CCN(CC1)C1=CC=C(NC2=NC=C(NC(=O)C3=CC(NC(=O)C4=CC=CC(=C4C)C(F)(F)F)=CC=C3C)C=N2)C=C1,0
CN(C)S(=O)(=O)N(C)[C@H]1CCCN2C(=O)C(O)=C(N=C12)C(=O)NCC1=CC=C(F)C=C1,0
C[C@H](CO)NC1=C2SC(=O)NC2=NC(SCC2=CC=CC=C2F)=N1,0
CN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)C3=CC=C4C=C(Cl)C=CC4=C3)C2=O)C(F)=C1,0
NC1=NC(CC2=CC=C(F)C=C12)C1=CC=C(F)C=C1,1
CC[NH+](CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,0
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,1
CN(C)CC1=NC=CN1C1=CC=C(N2CCC(NS(=O)(=O)C3=CC4=CC(Cl)=CC=C4S3)C2=O)C(F)=C1,0
OC1=CC=C(Cl)C=C1C1(O)C(=O)NC2=CC(=CC=C12)C(F)(F)F,0
COC1=C(OCCN2C=CN=N2)C=C2N=CN=C(NC3=CC=C(Br)C=C3F)C2=C1,0
CCN1CCC[C@@H]1CNC(=O)C1=CC=C2S\C(=C/C3=CC=CC=C3F)C(=O)NC2=C1,0
CS(=O)(=O)N1C=C2CN(CC2=N1)C1COC(C(N)C1)C1=C(F)C=CC(F)=C1,1
CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,1
CC1=C(SC(NC(=O)N2CCCC2C(N)=O)=N1)C1=CC=NC(=C1)C(C)(C)C(F)(F)F,0
COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=CC=CC=C2F)C2=NC=CC=C12,0
COC(=O)N1CCN(CC2=CC=CC(NC(=O)NC3=CC=C(C)N=C3)=C2F)CC1,1
CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F,0
CCC(NC1=NC=NC2=C1NC=N2)C1=NC2=C(C(F)=CC=C2)C(=O)N1C1=CC=CC=C1,0
CC1=C(F)C=C(C=C1C1=CC=C(C=N1)C(=O)NCC(C)(C)C)C(=O)NC1CC1,0
CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1,0
CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,0
CC1CN(CC(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1,0
CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1,0
NC1C(CCC(OC(=O)N2CCC(CC2)N2C(=O)NC3=C2C=CC=N3)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1,0
COC(=O)NC(C(C)C)C(=O)N1CC2(CC2)CC1C1=NC(=CN1)C1=CC=C2C3=CC=C(C=C3C(F)(F)C2=C1)C1=CC=C2NC(=NC2=C1)C1C2CCC(C2)N1C(=O)C(NC(=O)OC)C(C)C,0
FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,0
COC(=O)C1=CC=CC(C)=C1S(=O)(=O)NC(=O)NC1=NC(OCC(F)(F)F)=NC(=N1)N(C)C,1
CCCOCC(=NC1=CC=C(Cl)C=C1C(F)(F)F)N1C=CN=C1,0
CN1C(=NC2=C(N)N=C(N=C12)C#CC1(O)CCCC1)C1=CC=CC(F)=C1,0
CC1=C(Cl)N=C(NCC2=CC=C3CCCNC3=N2)C(=O)N1CC(=O)N[C@@H](CC(O)=O)C1=CC=CC(F)=C1,0
CC1=C(CC[NH+]2CCC(CC2)=C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(=O)N2C=CSC2=N1,0
COC1=CC=C(C=C1F)[C@H](CC(O)=O)N1CCN(CCCC2=CC=C3CCCNC3=N2)C1=O,0
CCOC1=CC(=CC=C1C1COC(=N1)C1=C(F)C=CC=C1F)C(C)(C)C,0
CN(C)C1=NC(OCC(F)(F)F)=NC(NC(=O)NS(=O)(=O)C2=C(C)C=CC=C2C(O)=O)=N1,1
FC(F)(F)CNC(=O)C1(CCCC[NH+]2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=C(C=CC=C2)C2=C1C=CC=C2,0
OC(=O)CCN1C2=C(C[C@@H](CC2)NS(=O)(=O)C2=CC=C(F)C=C2)C2=CC=CC=C12,0
C[C@@H](C(=O)NCCCN1CCCC1)C1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1,1
FC1=CC2=C3N(CCN(C2)C(=O)N2CCCCC2)C=C(C3=C1)C1=C(C(=O)NC1=O)C1=CN=C2C=CC=CN12,0
CNCC1=NC=CN1C1=CC=C(N=C(O)C2=CC(=NN2C2=CC=C3ONC(=N)C3=C2)C(F)(F)F)C(F)=C1,0
CCN(CC)CCN1C(=O)C(O)(C2=C1C=C(C=C2C(F)(F)F)C(N)=O)C1=CC=CC=C1Cl,1
OC1=C(C(=O)N(CCC2CC2)C2=CC=C(F)C=C12)C1=NC2=CC=CC=C2S(=O)(=O)N1,0
CC(C)C[C@H]1N([C@@H](C(=O)N(C)C)C2=CC=C(F)C=C2F)C(=O)[C@H](NC1=O)C1CC2=CC=CC=C2C1,0
CNC(=O)C(=O)N(C)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
NC1=NOC2=CC=C(C=C12)N1N=C(C2=C1C(=O)N(CC2)C1=CC=C(C=C1)C1=CC=CC=C1CN1CC[C@@H](O)C1)C(F)(F)F,0
CCN1CCN(C(=O)C1=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CN(C)C(=O)[C@H]([C@H](N)C(=O)N1CCC(F)(F)C1)C1=CC=C(C=C1)C1=CN2N=CN=C2C=C1,1
CN(C(C)=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CC1=C(CN2CCSCC2)C=C(N1C1=CC=C(F)C=C1)C1=CC=C(C)C=C1,0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
CC[C@H](CO)NC1=C2SC(N)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCCNCC1,1
CN(C)[C@H]1CCCN(C1)C1=CC=C(C=C1NC(=O)C1=CC(=CC=C1F)C#CC1=CN=C(N)N=C1)C(F)(F)F,0
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0
CN1CCOCC1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C,1
OC1=CC=C(C=C1N1C(=O)NC2=CC(=CC=C12)C(F)(F)F)C(F)(F)F,0
CC1=CC=C(C=C1C1=CC=C2N=C(N)N=CC2=C1)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0
CC1=CN(CC(=O)C2=CC=C(C=N2)C2=CC=C(C=C2F)N2C[C@H](CN3C=CN=N3)OC2=O)C=N1,1
OC(CN1CCOCC1)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](CN2C=CN=N2)OC1=O,1
CO[C@@H]1C[C@H](N(C)C1)C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C,0
CC(CO)(CO)NC1=C2SC(N)=NC2=NC(SCC2=CC=CC(F)=C2F)=N1,0
CS(=O)(=O)C1=C2N(CC3=CC=C(Cl)C=C3)C3=C(CC[C@H]3CC([O-])=O)C2=CC(F)=C1,0
FC1=CC=CC(CN2N=CC3=CC(NC4=NC=NN5C=CC(CN6CCCNCC6)=C45)=CC=C23)=C1,0
COC1=C2N(C=C(C(O)=O)C(=O)C2=CC=C1N1CC[C@H](C1)C1(N)CC1)[C@@H]1C[C@@H]1F,1
